// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

//evento apollo
1247,NUKENIN_ASSASSINO,Nukenin Rank B,Nukenin Rank B,999,50000000,0,0,0,2,24189,25289,50,60,1900,50,100,850,3000,3000,15,20,1,7,66,0x6283695,150,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,NUKENIN_ASSASSINO,Nukenin Rank A,Nukenin Rank A,999,100000000,0,0,0,2,25189,26289,50,60,2100,50,100,950,3000,3000,15,20,1,7,66,0x6283695,150,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,NUKENIN_ASSASSINO,Nukenin Rank S,Nukenin Rank S,999,200000000,0,0,0,6,25189,26289,50,60,2300,50,100,1150,3000,3000,15,20,1,7,66,0x6283695,100,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,NUKENIN_ASSASSINO,Nukenin Rank SS,Nukenin Rank SS,999,1000000000,0,0,0,9,28189,29289,50,60,2700,50,100,1350,3000,5000,15,20,1,7,66,0x6283695,75,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


// Poring Premiado	
1251,Poring_Ninja_Konoha,Poring Ninja Konoha,Poring Ninja Konoha,1,60,1,27,20,1,8,9,2,5,6,1,1,0,6,5,10,12,1,3,21,0x3,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,Poring_Ninja_Nevoa,Poring Ninja Nevoa,Poring Ninja Nevoa,1,60,1,27,20,1,8,9,2,5,6,1,1,0,6,5,10,12,1,3,21,0x3,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Bau Devil Square
1360,TREASURE_BOX1,Treasure Chest,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1000,7017,1500,3051,2000,734,10000,730,10000,0,0,0,0

//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
// Dungeon do Gelo
1257,Ice_Guardian,Ice Guardian,Ice Guardian,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,766,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,Gazeti,Gazeti,Gazeti,999,1000000,0,50000,300,4,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,766,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//
1260,Ice_Knight,Ice Knight,Ice Knight,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015,500,0,0
1262,Queen_Guardian,Queen Guardian,Queen Guardian,999,30000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,10,0,0,0,0,0,0,768,4000,7015,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
// Dungeon do Fogo
1264,Fire_Moth,Fire Moth,Fire Moth,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,763,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,Salamander,Salamander,Salamander,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,763,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//
1266,Flame_Baby,Flame Baby,Flame Baby,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015,500,0,0
1267,Flame_Fang,Flame Fang,Flame Fang,999,30000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,10,0,0,0,0,0,0,765,4000,7015,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
// Dungeon do Luz
1268,Plasma,Plasma,Plasma,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,760,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,Cornus,Cornus,Cornus,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,760,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//
1270,Angel,Angel,Angel,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015,500,0,0
1272,Light_Guardian,Light Guardian,Light Guardian,999,30000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,10,0,0,0,0,0,0,762,4000,7015,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
	
//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
// Dungeon do Céu
1273,Cucool,Cucool,Cucool,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,772,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,Acidus,Acidus,Acidus,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,772,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//
1277,Spicy_Dragon,Spicy Dragon,Spicy Dragon,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015,500,0,0
1280,Sky_Guardian,Sky Guardian,Sky Guardian,999,30000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,10,0,0,0,0,0,0,774,4000,7015,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
// Dungeon do Escuridão
1281,Bahamoth,Bahamoth,Bahamoth,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,757,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,Addax,Addax,Addax,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,757,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//
1283,Death,Death,Death,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015,500,0,0
1284,Kades,Kades,Kades,999,30000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,10,0,0,0,0,0,0,759,4000,7015,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
// Dungeon do Agua
1285,Think,Think,Think,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,769,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,Bell,Bell,Bell,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,769,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//
1287,Predator,Predator,Predator,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015,500,0,0
1289,Water_Guardian,Water Guardian,Water Guardian,999,30000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,10,0,0,0,0,0,0,771,4000,7015,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


// Evento Dia das Crianças
1307,Presente,Presente,Presente,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,12,2,7,89,1507329,240,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,35,1068,2000,1066,2000,0,0
1743,G_MYSTCASE,Presente Amaldiçoado,Presente Amaldiçoado,999,10000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,ANTONIO_,Noel Falso,Noel Falso,999,35000000,0,0,0,1,20000,24000,30,50,800,200,50,800,700,200,10,12,1,7,26,0x6283695,300,100,500,500,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31183,100,0,0



//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
// MvP's
2249,Pyuriel,Pyuriel,Pyuriel,999,300000000,0,50000,300,1,28000,30000,50,50,400,300,300,500,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,1000,0,0,0,0,0,0,3055,10000,3056,10000,781,500,0,0,0,0,0,0,0,0,0,0,8002,10000,0,0
2253,Daehyon,Daehyon,Daehyon,999,300000000,0,50000,300,1,28000,30000,50,50,400,300,300,500,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,1000,0,0,0,0,0,0,3055,10000,3056,10000,781,500,0,0,0,0,0,0,0,0,0,0,8002,10000,0,0
3450,Bijou,Bijou,Bijou,999,300000000,0,50000,300,1,28000,30000,50,50,400,300,300,500,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,1000,0,0,0,0,0,0,3055,10000,3056,10000,781,500,0,0,0,0,0,0,0,0,0,0,8002,10000,0,0
3473,Stefan.J.E.Wolf,Stefan.J.E.Wolf,Stefan.J.E.Wolf,999,300000000,0,50000,300,1,28000,30000,50,50,400,300,300,500,500,600,10,12,1,2,20,0x6283695,150,1003,1152,336,1000,0,0,0,0,0,0,3055,10000,3056,10000,781,500,0,0,0,0,0,0,0,0,0,0,8002,10000,0,0
//
1785,Atroce,Atroce,Atroce,999,3000000,0,50000,300,3,23000,25000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,3055,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,200,0,0
1630,Lady_Branca,Lady Branca,Lady Branca,999,3000000,0,50000,300,3,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,3055,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,200,0,0
3091,Brinaranea,Brinaranea,Brinaranea,999,3000000,0,50000,300,3,46000,56000,50,50,400,300,300,500,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,3055,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,200,0,0
1885,Gopinich,Gopinich,Gopinich,999,3000000,0,50000,300,3,46000,56000,50,50,400,300,300,500,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,3055,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,200,0,0
2110,Ifrit,Ifrit,Ifrit,999,3000000,0,50000,300,3,46000,56000,50,50,400,300,300,500,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,3055,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,200,0,0
1542,Incantation_Samurai,Incantation Samurai,Incantation Samurai,999,3000000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,3055,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,200,0,0
2156,Leak,Leak,Leak,999,3000000,0,50000,300,3,46000,56000,50,50,400,300,300,500,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,3055,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,200,0,0
2251,Gioia,Gioia,Gioia,999,3000000,0,50000,300,3,46000,56000,50,50,400,300,300,500,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,3055,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,200,0,0
3180,Nidhogg,Nidhogg,Nidhogg,999,3000000,0,50000,300,3,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,3055,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,200,0,0

//----------------------------------
// Torre Sem Fim
//----------------------------------
//Nivel 1 - 5
3000,Ninja_A,Ninja Rank A,Ninja Rank A,999,4000000,0,50000,0,1,30000,35000,50,50,400,300,300,400,600,600,10,12,1,7,80,0x3695,180,624,400,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,Ninja_A2,Ninja Rank A2,Ninja Rank A2,999,4000000,0,50000,0,1,30000,35000,50,50,400,300,300,400,600,600,10,12,1,7,80,0x3695,180,624,400,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,MVP_A,MVP A,MVP A,999,300000000,0,50000,0,1,30000,35000,50,50,400,300,300,400,600,600,10,12,1,7,80,0x6203695,180,624,400,240,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//Nivel 6 - 15
3003,Ninja_S,Ninja Rank S,Ninja Rank S,999,40000000,0,50000,0,1,60000,60000,50,50,700,200,50,1000,600,200,10,12,1,7,80,0x3695,180,624,400,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,Ninja_S2,Ninja Rank S2,Ninja Rank S2,999,10000000,0,50000,0,1,60000,60000,50,50,700,200,50,1000,600,200,10,12,1,7,80,0x3695,180,624,400,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,MVP_S,MVP S,MVP S,999,500000000,0,50000,0,1,60000,60000,50,50,700,200,50,1500,600,200,10,12,1,7,80,0x6203695,180,624,400,240,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,MVP_S2,MVP S2,MVP S2,999,500000000,0,50000,0,1,60000,60000,50,50,700,200,50,1500,600,200,10,12,1,7,80,0x6203695,180,624,400,240,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//Nivel 16 - 30
3007,Ninja_SS,Ninja Rank SS,Ninja Rank SS,999,50000000,0,50000,0,1,60000,60000,50,50,700,200,50,1000,600,200,10,12,1,7,80,0x3695,180,624,400,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,Ninja_SS2,Ninja Rank SS2,Ninja Rank SS2,999,50000000,0,50000,0,1,60000,60000,50,50,700,200,50,1000,600,200,10,12,1,7,80,0x3695,180,624,400,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,MVP_SS,MVP SS,MVP SS,999,700000000,0,50000,0,1,60000,60000,50,50,700,200,50,1500,600,200,10,12,1,7,80,0x3695,180,624,400,240,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,MVP_SS2,MVP SS2,MVP SS2,999,700000000,0,50000,0,1,60000,60000,50,50,700,200,50,1500,600,200,10,12,1,7,80,0x6203695,180,624,400,240,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,MVP_SS3,MVP SS3,MVP SS3,999,700000000,0,50000,0,1,60000,60000,50,50,700,200,50,1500,600,200,10,12,1,7,80,0x6203695,180,624,400,240,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//Nivel 31 - 50
3012,Ninja_SSS,Ninja Rank SSS,Ninja Rank SSS,999,100000000,0,50000,0,1,60000,60000,70,30,700,300,50,1500,600,200,10,12,1,7,80,0x3695,180,624,400,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,Ninja_SSS2,Ninja Rank SSS2,Ninja Rank SSS2,999,100000000,0,50000,0,1,60000,60000,70,30,700,300,50,1500,600,200,10,12,1,7,80,0x3695,180,624,400,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,Ichibi,Base Suna,Base Suna,800,2000,0,0,0,1,0,0,0,99,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,Nibi,Nibi,Nibi,999,1000000000,1,100000,500,5,60000,60000,70,30,2000,300,50,3000,800,200,10,12,2,7,40,103298709,200,100,768,480,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,Sanbi,Base Nevoa,Base Nevoa,800,2000,0,0,0,1,0,0,0,99,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,Yonbi,Yonbi,Yonbi,999,1000000000,1,100000,500,5,60000,60000,70,30,2000,300,50,3000,800,300,10,12,2,9,80,103298709,200,100,616,288,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,Gobi,Gobi,Gobi,999,1000000000,1,100000,500,5,60000,60000,70,30,2000,300,50,3000,800,250,10,12,2,7,80,103298709,200,100,1152,336,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,Rokubi,Rokubi,Rokubi,999,1000000000,1,100000,500,5,60000,60000,70,30,2000,300,50,3000,800,200,10,12,2,7,80,103298709,200,100,576,336,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,Shichibi,Shichibi,Shichibi,999,1000000000,1,100000,500,5,60000,60000,70,30,2000,300,50,3000,800,150,10,12,2,0,40,103298709,150,100,840,432,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,Hachibi,Hachibi,Hachibi,999,1000000000,1,100000,500,5,60000,60000,70,30,2000,300,50,3000,800,200,10,12,2,7,80,103298709,200,100,360,360,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,Kyuubi,Base Konoha,Base Konoha,800,2000,0,0,0,1,0,0,0,99,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,Juubi,Base Akatsuki,Base Akatsuki,800,2000,0,0,0,1,0,0,0,99,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// MVPs 2019
// Rank S
3576,ITACHI,Uchiha Itachi,Uchiha Itachi,999,50000000,0,50000,0,1,32000,32000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,180,125,135,135,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,750,781,750,0,0
3577,JIRAIYA,Jiraiya,Jiraiya,999,50000000,0,50000,0,1,32000,32000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,180,125,135,135,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,750,781,750,0,0
3580,KISAME,Kisame,Kisame,999,50000000,0,50000,0,1,32000,32000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,180,125,135,135,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,750,781,750,0,0
3581,KONAN,Konan,Konan,999,50000000,0,50000,0,1,32000,32000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,180,125,135,135,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,750,781,750,0,0
3598,YAHIKO,Yahiko,Yahiko,999,99999000,0,50000,0,1,32000,32000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,180,125,135,135,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,750,781,750,0,0

// ----------------------- World Boss -----------------------
1002,Orochimaru,Orochimaru,Orochimaru,999,15000000000,1,100000,500,2,60000,60000,50,50,700,200,50,1000,600,200,12,12,2,7,80,0x6203695,150,523,360,360,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058,10000,0,0
3582,MADARA,Uchiha Madara,Uchiha Madara,999,55000000000,0,100000,0,1,32000,32000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,180,125,135,135,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,10000,734,10000,8002,10000,8002,10000,3058,10000,0,0
3583,MINATO,Namikaze Minato,Namikaze Minato,999,15000000000,0,100000,0,1,32000,32000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,180,125,135,135,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058,10000,0,0

// Raid Torneio Chunin
3571,CHOUJI,Chouji,Chouji,999,100000000,0,100000,0,1,25000,25000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,180,125,135,135,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,ROCKLEE,Rock Lee,Rock Lee,999,150000000,0,100000,0,1,32000,32000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,120,100,100,100,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,SASUKEJUIN,Uchiha Sasuke,Uchiha Sasuke,999,200000000,0,100000,0,1,32000,32000,60,30,800,200,50,999,900,200,10,12,1,7,80,103298709,120,100,100,100,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Quest Nukenin/Sannin
3700,Jounin,Jounin,Jounin,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,400,500,600,10,12,1,2,20,0x79F,170,76,200,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,Anbu,Anbu,Anbu,999,1300000,0,50000,300,1,46000,56000,60,50,400,300,300,400,800,600,10,12,1,2,20,0x3695,180,76,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,Capitao_Anbu,Capitão Anbu,Capitão Anbu,999,1300000,0,50000,300,1,46000,56000,60,50,450,300,300,450,500,600,10,12,1,2,20,0x3695,165,1543,400,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,NUKENIN_ASSASSINO,Nukenin Rank A,Nukenin Rank A,999,100000000,0,0,0,2,25189,26289,50,60,2100,50,100,950,3000,3000,15,20,1,7,66,0x6283695,150,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,NUKENIN_ASSASSINO,Nukenin Rank S,Nukenin Rank S,999,200000000,0,0,0,6,25189,26289,50,60,2300,50,100,1150,3000,3000,15,20,1,7,66,0x6283695,100,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,NUKENIN_ASSASSINO,Nukenin Rank SS,Nukenin Rank SS,999,1000000000,0,0,0,9,28189,29289,50,60,2700,50,100,1350,3000,5000,15,20,1,7,66,0x6283695,75,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


// Raid Orc 
3709,Salamandra,Salamandra,Salamandra,999,75000000,0,0,0,1,31000,32000,65,60,1200,100,1,900,2000,600,10,12,2,0,26,0x89,160,140,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,Gama-Bunta,Gama-Bunta,Gama-Bunta,999,90000000,1300000,0,0,5,40000,40000,50,50,600,600,600,885,600,600,10,12,2,2,40,0x9D,250,1500,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


